@timestamp,@message,@logStream,@log
2024-11-21 19:23:45.247,"/tmp/scripts/Anomaly Detection/Inference/inference_batch2048_cuda.py:83: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
",2024/11/21/[$LATEST]23165f0d82f4420fa756fafc491dafcf,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.247,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]23165f0d82f4420fa756fafc491dafcf,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.244,"/tmp/scripts/Anomaly Detection/Inference/inference_batch2048_cuda.py:83: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.244,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.228,"END RequestId: ece55036-1655-4737-a025-a7416db64463
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.228,"REPORT RequestId: ece55036-1655-4737-a025-a7416db64463	Duration: 3370.95 ms	Billed Duration: 3371 ms	Memory Size: 10240 MB	Max Memory Used: 490 MB	
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.225,"executed script
",2024/11/21/[$LATEST]843ad02e3f1f4fc685ac10d5df80da47,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.991,"return default_restore_location(storage, map_location)
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.991,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 601, in default_restore_location
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.991,"result = fn(storage, location)
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.991,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 539, in _deserialize
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:44.991,"device = _validate_device(location, backend_name)
",2024/11/21/[$LATEST]f03a60a9243f44d0ab30c414cc7f2eaa,211125778552:/aws/lambda/cosmic-executor
